"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "LTR" 276 "882"
"random" "All" 3986 "883"
"random" "SD" 3986 "883"
"random" "NoSD" 3649 "883"
"random" "LINE" 1595 "883"
"random" "SINE" 520 "883"
"random" "DNA" 2102 "883"
"random" "LTR" 264 "883"
"random" "All" 3982 "884"
"random" "SD" 3981 "884"
"random" "NoSD" 3680 "884"
"random" "LINE" 1720 "884"
"random" "SINE" 440 "884"
"random" "DNA" 2055 "884"
"random" "LTR" 294 "884"
"random" "All" 3983 "885"
"random" "SD" 3983 "885"
"random" "NoSD" 3672 "885"
"random" "LINE" 1664 "885"
"random" "SINE" 477 "885"
"random" "DNA" 2051 "885"
"random" "LTR" 278 "885"
"random" "All" 3984 "886"
"random" "SD" 3983 "886"
"random" "NoSD" 3695 "886"
"random" "LINE" 1635 "886"
"random" "SINE" 432 "886"
"random" "DNA" 2059 "886"
"random" "LTR" 301 "886"
"random" "All" 3984 "887"
"random" "SD" 3984 "887"
"random" "NoSD" 3661 "887"
"random" "LINE" 1688 "887"
"random" "SINE" 483 "887"
"random" "DNA" 2077 "887"
"random" "LTR" 277 "887"
"random" "All" 3985 "888"
"random" "SD" 3985 "888"
"random" "NoSD" 3651 "888"
"random" "LINE" 1685 "888"
"random" "SINE" 488 "888"
"random" "DNA" 2131 "888"
"random" "LTR" 289 "888"
"random" "All" 3985 "889"
"random" "SD" 3984 "889"
"random" "NoSD" 3637 "889"
"random" "LINE" 1698 "889"
"random" "SINE" 500 "889"
"random" "DNA" 2080 "889"
"random" "LTR" 275 "889"
"random" "All" 3984 "890"
"random" "SD" 3984 "890"
"random" "NoSD" 3657 "890"
"random" "LINE" 1715 "890"
"random" "SINE" 470 "890"
"random" "DNA" 2129 "890"
"random" "LTR" 298 "890"
"random" "All" 3981 "891"
"random" "SD" 3981 "891"
"random" "NoSD" 3664 "891"
"random" "LINE" 1653 "891"
"random" "SINE" 467 "891"
"random" "DNA" 2070 "891"
"random" "LTR" 288 "891"
"random" "All" 3986 "892"
"random" "SD" 3986 "892"
"random" "NoSD" 3689 "892"
"random" "LINE" 1716 "892"
"random" "SINE" 442 "892"
"random" "DNA" 2121 "892"
"random" "LTR" 314 "892"
"random" "All" 3986 "893"
"random" "SD" 3985 "893"
"random" "NoSD" 3680 "893"
"random" "LINE" 1731 "893"
"random" "SINE" 475 "893"
"random" "DNA" 2108 "893"
"random" "LTR" 250 "893"
"random" "All" 3984 "894"
"random" "SD" 3982 "894"
"random" "NoSD" 3664 "894"
"random" "LINE" 1706 "894"
"random" "SINE" 447 "894"
"random" "DNA" 2052 "894"
"random" "LTR" 257 "894"
"random" "All" 3983 "895"
"random" "SD" 3983 "895"
"random" "NoSD" 3669 "895"
"random" "LINE" 1603 "895"
"random" "SINE" 456 "895"
"random" "DNA" 2120 "895"
"random" "LTR" 289 "895"
"random" "All" 3985 "896"
"random" "SD" 3985 "896"
"random" "NoSD" 3640 "896"
"random" "LINE" 1700 "896"
"random" "SINE" 478 "896"
"random" "DNA" 2066 "896"
"random" "LTR" 293 "896"
"random" "All" 3987 "897"
"random" "SD" 3985 "897"
"random" "NoSD" 3671 "897"
"random" "LINE" 1698 "897"
"random" "SINE" 466 "897"
"random" "DNA" 2086 "897"
"random" "LTR" 306 "897"
"random" "All" 3985 "898"
"random" "SD" 3983 "898"
"random" "NoSD" 3648 "898"
"random" "LINE" 1676 "898"
"random" "SINE" 459 "898"
"random" "DNA" 2101 "898"
"random" "LTR" 275 "898"
"random" "All" 3983 "899"
"random" "SD" 3983 "899"
"random" "NoSD" 3652 "899"
"random" "LINE" 1706 "899"
"random" "SINE" 431 "899"
"random" "DNA" 2084 "899"
"random" "LTR" 292 "899"
"random" "All" 3982 "900"
"random" "SD" 3981 "900"
"random" "NoSD" 3637 "900"
"random" "LINE" 1686 "900"
"random" "SINE" 480 "900"
"random" "DNA" 2118 "900"
"random" "LTR" 284 "900"
"random" "All" 3982 "901"
"random" "SD" 3982 "901"
"random" "NoSD" 3685 "901"
"random" "LINE" 1659 "901"
"random" "SINE" 459 "901"
"random" "DNA" 2085 "901"
"random" "LTR" 263 "901"
"random" "All" 3980 "902"
"random" "SD" 3979 "902"
"random" "NoSD" 3645 "902"
"random" "LINE" 1655 "902"
"random" "SINE" 460 "902"
"random" "DNA" 2082 "902"
"random" "LTR" 288 "902"
"random" "All" 3982 "903"
"random" "SD" 3982 "903"
"random" "NoSD" 3642 "903"
"random" "LINE" 1642 "903"
"random" "SINE" 437 "903"
"random" "DNA" 2078 "903"
"random" "LTR" 289 "903"
"random" "All" 3984 "904"
"random" "SD" 3983 "904"
"random" "NoSD" 3676 "904"
"random" "LINE" 1738 "904"
"random" "SINE" 496 "904"
"random" "DNA" 2100 "904"
"random" "LTR" 286 "904"
"random" "All" 3986 "905"
"random" "SD" 3986 "905"
"random" "NoSD" 3646 "905"
"random" "LINE" 1679 "905"
"random" "SINE" 439 "905"
"random" "DNA" 2112 "905"
"random" "LTR" 275 "905"
"random" "All" 3985 "906"
"random" "SD" 3985 "906"
"random" "NoSD" 3688 "906"
"random" "LINE" 1769 "906"
"random" "SINE" 466 "906"
"random" "DNA" 2106 "906"
"random" "LTR" 298 "906"
"random" "All" 3982 "907"
"random" "SD" 3980 "907"
"random" "NoSD" 3654 "907"
"random" "LINE" 1665 "907"
"random" "SINE" 453 "907"
"random" "DNA" 2098 "907"
"random" "LTR" 298 "907"
"random" "All" 3984 "908"
"random" "SD" 3984 "908"
"random" "NoSD" 3689 "908"
"random" "LINE" 1700 "908"
"random" "SINE" 459 "908"
"random" "DNA" 2100 "908"
"random" "LTR" 299 "908"
"random" "All" 3982 "909"
"random" "SD" 3982 "909"
"random" "NoSD" 3675 "909"
"random" "LINE" 1600 "909"
"random" "SINE" 500 "909"
"random" "DNA" 2112 "909"
"random" "LTR" 304 "909"
"random" "All" 3986 "910"
"random" "SD" 3985 "910"
"random" "NoSD" 3640 "910"
"random" "LINE" 1746 "910"
"random" "SINE" 470 "910"
"random" "DNA" 2068 "910"
"random" "LTR" 303 "910"
"random" "All" 3986 "911"
"random" "SD" 3986 "911"
"random" "NoSD" 3657 "911"
"random" "LINE" 1673 "911"
"random" "SINE" 461 "911"
"random" "DNA" 2120 "911"
"random" "LTR" 315 "911"
"random" "All" 3982 "912"
"random" "SD" 3982 "912"
"random" "NoSD" 3672 "912"
"random" "LINE" 1713 "912"
"random" "SINE" 468 "912"
"random" "DNA" 2114 "912"
"random" "LTR" 297 "912"
"random" "All" 3985 "913"
"random" "SD" 3984 "913"
"random" "NoSD" 3672 "913"
"random" "LINE" 1710 "913"
"random" "SINE" 476 "913"
"random" "DNA" 2056 "913"
"random" "LTR" 301 "913"
"random" "All" 3981 "914"
"random" "SD" 3981 "914"
"random" "NoSD" 3654 "914"
"random" "LINE" 1733 "914"
"random" "SINE" 493 "914"
"random" "DNA" 2030 "914"
"random" "LTR" 257 "914"
"random" "All" 3986 "915"
"random" "SD" 3986 "915"
"random" "NoSD" 3653 "915"
"random" "LINE" 1685 "915"
"random" "SINE" 438 "915"
"random" "DNA" 2054 "915"
"random" "LTR" 279 "915"
"random" "All" 3986 "916"
"random" "SD" 3986 "916"
"random" "NoSD" 3668 "916"
"random" "LINE" 1704 "916"
"random" "SINE" 467 "916"
"random" "DNA" 2091 "916"
"random" "LTR" 253 "916"
"random" "All" 3987 "917"
"random" "SD" 3987 "917"
"random" "NoSD" 3647 "917"
"random" "LINE" 1650 "917"
"random" "SINE" 494 "917"
"random" "DNA" 2090 "917"
"random" "LTR" 290 "917"
"random" "All" 3984 "918"
"random" "SD" 3983 "918"
"random" "NoSD" 3659 "918"
"random" "LINE" 1673 "918"
"random" "SINE" 444 "918"
"random" "DNA" 2060 "918"
"random" "LTR" 304 "918"
"random" "All" 3984 "919"
"random" "SD" 3984 "919"
"random" "NoSD" 3652 "919"
"random" "LINE" 1662 "919"
"random" "SINE" 475 "919"
"random" "DNA" 2056 "919"
"random" "LTR" 300 "919"
"random" "All" 3983 "920"
"random" "SD" 3982 "920"
"random" "NoSD" 3651 "920"
"random" "LINE" 1735 "920"
"random" "SINE" 454 "920"
"random" "DNA" 2070 "920"
"random" "LTR" 287 "920"
"random" "All" 3985 "921"
"random" "SD" 3985 "921"
"random" "NoSD" 3678 "921"
"random" "LINE" 1761 "921"
"random" "SINE" 498 "921"
"random" "DNA" 2097 "921"
"random" "LTR" 283 "921"
"random" "All" 3983 "922"
"random" "SD" 3982 "922"
"random" "NoSD" 3634 "922"
"random" "LINE" 1625 "922"
"random" "SINE" 475 "922"
"random" "DNA" 2077 "922"
"random" "LTR" 289 "922"
"random" "All" 3984 "923"
"random" "SD" 3984 "923"
"random" "NoSD" 3661 "923"
"random" "LINE" 1714 "923"
"random" "SINE" 444 "923"
"random" "DNA" 2093 "923"
"random" "LTR" 277 "923"
"random" "All" 3981 "924"
"random" "SD" 3979 "924"
"random" "NoSD" 3647 "924"
"random" "LINE" 1639 "924"
"random" "SINE" 487 "924"
"random" "DNA" 2078 "924"
"random" "LTR" 281 "924"
"random" "All" 3986 "925"
"random" "SD" 3985 "925"
"random" "NoSD" 3643 "925"
"random" "LINE" 1659 "925"
"random" "SINE" 485 "925"
"random" "DNA" 2086 "925"
"random" "LTR" 300 "925"
"random" "All" 3984 "926"
"random" "SD" 3983 "926"
"random" "NoSD" 3655 "926"
"random" "LINE" 1678 "926"
"random" "SINE" 484 "926"
"random" "DNA" 2084 "926"
"random" "LTR" 322 "926"
"random" "All" 3986 "927"
"random" "SD" 3984 "927"
"random" "NoSD" 3675 "927"
"random" "LINE" 1650 "927"
"random" "SINE" 456 "927"
"random" "DNA" 2124 "927"
"random" "LTR" 291 "927"
"random" "All" 3980 "928"
"random" "SD" 3979 "928"
"random" "NoSD" 3664 "928"
"random" "LINE" 1698 "928"
"random" "SINE" 458 "928"
"random" "DNA" 2091 "928"
"random" "LTR" 298 "928"
"random" "All" 3983 "929"
"random" "SD" 3983 "929"
"random" "NoSD" 3635 "929"
"random" "LINE" 1683 "929"
"random" "SINE" 460 "929"
"random" "DNA" 2066 "929"
"random" "LTR" 250 "929"
"random" "All" 3986 "930"
"random" "SD" 3986 "930"
"random" "NoSD" 3656 "930"
"random" "LINE" 1651 "930"
"random" "SINE" 497 "930"
"random" "DNA" 2083 "930"
"random" "LTR" 279 "930"
"random" "All" 3983 "931"
"random" "SD" 3982 "931"
"random" "NoSD" 3675 "931"
"random" "LINE" 1682 "931"
"random" "SINE" 461 "931"
"random" "DNA" 2095 "931"
"random" "LTR" 281 "931"
"random" "All" 3983 "932"
"random" "SD" 3981 "932"
"random" "NoSD" 3651 "932"
"random" "LINE" 1703 "932"
"random" "SINE" 450 "932"
"random" "DNA" 2094 "932"
"random" "LTR" 253 "932"
"random" "All" 3987 "933"
"random" "SD" 3987 "933"
"random" "NoSD" 3665 "933"
"random" "LINE" 1662 "933"
"random" "SINE" 452 "933"
"random" "DNA" 2097 "933"
"random" "LTR" 300 "933"
"random" "All" 3987 "934"
"random" "SD" 3985 "934"
"random" "NoSD" 3642 "934"
"random" "LINE" 1708 "934"
"random" "SINE" 465 "934"
"random" "DNA" 2069 "934"
"random" "LTR" 280 "934"
"random" "All" 3985 "935"
"random" "SD" 3983 "935"
"random" "NoSD" 3661 "935"
"random" "LINE" 1687 "935"
"random" "SINE" 461 "935"
"random" "DNA" 2049 "935"
"random" "LTR" 296 "935"
"random" "All" 3986 "936"
"random" "SD" 3986 "936"
"random" "NoSD" 3652 "936"
"random" "LINE" 1682 "936"
"random" "SINE" 501 "936"
"random" "DNA" 2098 "936"
"random" "LTR" 263 "936"
"random" "All" 3983 "937"
"random" "SD" 3982 "937"
"random" "NoSD" 3641 "937"
"random" "LINE" 1667 "937"
"random" "SINE" 481 "937"
"random" "DNA" 2085 "937"
"random" "LTR" 274 "937"
"random" "All" 3984 "938"
"random" "SD" 3984 "938"
"random" "NoSD" 3655 "938"
"random" "LINE" 1664 "938"
"random" "SINE" 472 "938"
"random" "DNA" 2098 "938"
"random" "LTR" 276 "938"
"random" "All" 3984 "939"
"random" "SD" 3983 "939"
"random" "NoSD" 3662 "939"
"random" "LINE" 1689 "939"
"random" "SINE" 472 "939"
"random" "DNA" 2069 "939"
"random" "LTR" 273 "939"
"random" "All" 3986 "940"
"random" "SD" 3985 "940"
"random" "NoSD" 3612 "940"
"random" "LINE" 1677 "940"
"random" "SINE" 489 "940"
"random" "DNA" 2048 "940"
"random" "LTR" 293 "940"
"random" "All" 3985 "941"
"random" "SD" 3984 "941"
"random" "NoSD" 3643 "941"
"random" "LINE" 1698 "941"
"random" "SINE" 498 "941"
"random" "DNA" 2078 "941"
"random" "LTR" 311 "941"
"random" "All" 3978 "942"
"random" "SD" 3978 "942"
"random" "NoSD" 3660 "942"
"random" "LINE" 1638 "942"
"random" "SINE" 443 "942"
"random" "DNA" 2082 "942"
"random" "LTR" 270 "942"
"random" "All" 3988 "943"
"random" "SD" 3988 "943"
"random" "NoSD" 3649 "943"
"random" "LINE" 1684 "943"
"random" "SINE" 498 "943"
"random" "DNA" 2051 "943"
"random" "LTR" 284 "943"
"random" "All" 3985 "944"
"random" "SD" 3984 "944"
"random" "NoSD" 3631 "944"
"random" "LINE" 1707 "944"
"random" "SINE" 493 "944"
"random" "DNA" 2093 "944"
"random" "LTR" 292 "944"
"random" "All" 3983 "945"
"random" "SD" 3981 "945"
"random" "NoSD" 3678 "945"
"random" "LINE" 1676 "945"
"random" "SINE" 485 "945"
"random" "DNA" 2115 "945"
"random" "LTR" 290 "945"
"random" "All" 3984 "946"
"random" "SD" 3984 "946"
"random" "NoSD" 3671 "946"
"random" "LINE" 1707 "946"
"random" "SINE" 441 "946"
"random" "DNA" 2091 "946"
"random" "LTR" 288 "946"
"random" "All" 3983 "947"
"random" "SD" 3982 "947"
"random" "NoSD" 3621 "947"
"random" "LINE" 1698 "947"
"random" "SINE" 481 "947"
"random" "DNA" 2075 "947"
"random" "LTR" 279 "947"
"random" "All" 3987 "948"
"random" "SD" 3987 "948"
"random" "NoSD" 3665 "948"
"random" "LINE" 1712 "948"
"random" "SINE" 455 "948"
"random" "DNA" 2108 "948"
"random" "LTR" 271 "948"
"random" "All" 3984 "949"
"random" "SD" 3984 "949"
"random" "NoSD" 3666 "949"
"random" "LINE" 1692 "949"
"random" "SINE" 441 "949"
"random" "DNA" 2063 "949"
"random" "LTR" 289 "949"
"random" "All" 3984 "950"
"random" "SD" 3983 "950"
"random" "NoSD" 3666 "950"
"random" "LINE" 1675 "950"
"random" "SINE" 450 "950"
"random" "DNA" 2094 "950"
"random" "LTR" 306 "950"
"random" "All" 3981 "951"
"random" "SD" 3980 "951"
"random" "NoSD" 3645 "951"
"random" "LINE" 1655 "951"
"random" "SINE" 458 "951"
"random" "DNA" 2109 "951"
"random" "LTR" 293 "951"
"random" "All" 3983 "952"
"random" "SD" 3980 "952"
"random" "NoSD" 3648 "952"
"random" "LINE" 1715 "952"
"random" "SINE" 483 "952"
"random" "DNA" 2041 "952"
"random" "LTR" 292 "952"
"random" "All" 3984 "953"
"random" "SD" 3984 "953"
"random" "NoSD" 3682 "953"
"random" "LINE" 1659 "953"
"random" "SINE" 470 "953"
"random" "DNA" 2126 "953"
"random" "LTR" 268 "953"
"random" "All" 3987 "954"
"random" "SD" 3987 "954"
"random" "NoSD" 3694 "954"
"random" "LINE" 1697 "954"
"random" "SINE" 476 "954"
"random" "DNA" 2118 "954"
"random" "LTR" 279 "954"
"random" "All" 3983 "955"
"random" "SD" 3982 "955"
"random" "NoSD" 3678 "955"
"random" "LINE" 1675 "955"
"random" "SINE" 487 "955"
"random" "DNA" 2142 "955"
"random" "LTR" 288 "955"
"random" "All" 3984 "956"
"random" "SD" 3984 "956"
"random" "NoSD" 3650 "956"
"random" "LINE" 1751 "956"
"random" "SINE" 432 "956"
"random" "DNA" 2068 "956"
"random" "LTR" 299 "956"
"random" "All" 3979 "957"
"random" "SD" 3977 "957"
"random" "NoSD" 3646 "957"
"random" "LINE" 1667 "957"
"random" "SINE" 464 "957"
"random" "DNA" 2104 "957"
"random" "LTR" 301 "957"
"random" "All" 3984 "958"
"random" "SD" 3983 "958"
"random" "NoSD" 3673 "958"
"random" "LINE" 1706 "958"
"random" "SINE" 492 "958"
"random" "DNA" 2137 "958"
"random" "LTR" 279 "958"
"random" "All" 3984 "959"
"random" "SD" 3984 "959"
"random" "NoSD" 3701 "959"
"random" "LINE" 1745 "959"
"random" "SINE" 485 "959"
"random" "DNA" 2137 "959"
"random" "LTR" 251 "959"
"random" "All" 3988 "960"
"random" "SD" 3988 "960"
"random" "NoSD" 3635 "960"
"random" "LINE" 1675 "960"
"random" "SINE" 455 "960"
"random" "DNA" 2071 "960"
"random" "LTR" 301 "960"
"random" "All" 3980 "961"
"random" "SD" 3977 "961"
"random" "NoSD" 3657 "961"
"random" "LINE" 1688 "961"
"random" "SINE" 468 "961"
"random" "DNA" 2066 "961"
"random" "LTR" 252 "961"
"random" "All" 3983 "962"
"random" "SD" 3981 "962"
"random" "NoSD" 3653 "962"
"random" "LINE" 1670 "962"
"random" "SINE" 449 "962"
"random" "DNA" 2102 "962"
"random" "LTR" 312 "962"
"random" "All" 3986 "963"
"random" "SD" 3985 "963"
"random" "NoSD" 3679 "963"
"random" "LINE" 1699 "963"
"random" "SINE" 475 "963"
"random" "DNA" 2065 "963"
"random" "LTR" 272 "963"
"random" "All" 3985 "964"
"random" "SD" 3983 "964"
"random" "NoSD" 3672 "964"
"random" "LINE" 1738 "964"
"random" "SINE" 467 "964"
"random" "DNA" 2127 "964"
"random" "LTR" 293 "964"
"random" "All" 3985 "965"
"random" "SD" 3985 "965"
"random" "NoSD" 3694 "965"
"random" "LINE" 1748 "965"
"random" "SINE" 503 "965"
"random" "DNA" 2114 "965"
"random" "LTR" 307 "965"
"random" "All" 3985 "966"
"random" "SD" 3985 "966"
"random" "NoSD" 3641 "966"
"random" "LINE" 1690 "966"
"random" "SINE" 475 "966"
"random" "DNA" 2124 "966"
"random" "LTR" 265 "966"
"random" "All" 3982 "967"
"random" "SD" 3981 "967"
"random" "NoSD" 3632 "967"
"random" "LINE" 1694 "967"
"random" "SINE" 457 "967"
"random" "DNA" 2078 "967"
"random" "LTR" 258 "967"
"random" "All" 3981 "968"
"random" "SD" 3980 "968"
"random" "NoSD" 3645 "968"
"random" "LINE" 1674 "968"
"random" "SINE" 460 "968"
"random" "DNA" 2075 "968"
"random" "LTR" 286 "968"
"random" "All" 3984 "969"
"random" "SD" 3984 "969"
"random" "NoSD" 3632 "969"
"random" "LINE" 1668 "969"
"random" "SINE" 417 "969"
"random" "DNA" 2060 "969"
"random" "LTR" 306 "969"
"random" "All" 3981 "970"
"random" "SD" 3981 "970"
"random" "NoSD" 3680 "970"
"random" "LINE" 1701 "970"
"random" "SINE" 506 "970"
"random" "DNA" 2123 "970"
"random" "LTR" 300 "970"
"random" "All" 3983 "971"
"random" "SD" 3983 "971"
"random" "NoSD" 3662 "971"
"random" "LINE" 1729 "971"
"random" "SINE" 466 "971"
"random" "DNA" 2088 "971"
"random" "LTR" 272 "971"
"random" "All" 3987 "972"
"random" "SD" 3986 "972"
"random" "NoSD" 3660 "972"
"random" "LINE" 1664 "972"
"random" "SINE" 431 "972"
"random" "DNA" 2121 "972"
"random" "LTR" 274 "972"
"random" "All" 3985 "973"
"random" "SD" 3985 "973"
"random" "NoSD" 3663 "973"
"random" "LINE" 1682 "973"
"random" "SINE" 475 "973"
"random" "DNA" 2092 "973"
"random" "LTR" 286 "973"
"random" "All" 3984 "974"
"random" "SD" 3984 "974"
"random" "NoSD" 3670 "974"
"random" "LINE" 1669 "974"
"random" "SINE" 452 "974"
"random" "DNA" 2089 "974"
"random" "LTR" 283 "974"
"random" "All" 3981 "975"
"random" "SD" 3980 "975"
"random" "NoSD" 3654 "975"
"random" "LINE" 1719 "975"
"random" "SINE" 447 "975"
"random" "DNA" 2111 "975"
"random" "LTR" 279 "975"
"random" "All" 3984 "976"
"random" "SD" 3980 "976"
"random" "NoSD" 3667 "976"
"random" "LINE" 1639 "976"
"random" "SINE" 460 "976"
"random" "DNA" 2060 "976"
"random" "LTR" 270 "976"
"random" "All" 3981 "977"
"random" "SD" 3979 "977"
"random" "NoSD" 3638 "977"
"random" "LINE" 1667 "977"
"random" "SINE" 444 "977"
"random" "DNA" 2077 "977"
"random" "LTR" 286 "977"
"random" "All" 3980 "978"
"random" "SD" 3980 "978"
"random" "NoSD" 3676 "978"
"random" "LINE" 1634 "978"
"random" "SINE" 486 "978"
"random" "DNA" 2165 "978"
"random" "LTR" 279 "978"
"random" "All" 3987 "979"
"random" "SD" 3987 "979"
"random" "NoSD" 3689 "979"
"random" "LINE" 1695 "979"
"random" "SINE" 461 "979"
"random" "DNA" 2095 "979"
"random" "LTR" 291 "979"
"random" "All" 3982 "980"
"random" "SD" 3978 "980"
"random" "NoSD" 3666 "980"
"random" "LINE" 1730 "980"
"random" "SINE" 515 "980"
"random" "DNA" 2114 "980"
"random" "LTR" 258 "980"
"random" "All" 3982 "981"
"random" "SD" 3982 "981"
"random" "NoSD" 3650 "981"
"random" "LINE" 1630 "981"
"random" "SINE" 451 "981"
"random" "DNA" 2087 "981"
"random" "LTR" 298 "981"
"random" "All" 3986 "982"
"random" "SD" 3986 "982"
"random" "NoSD" 3700 "982"
"random" "LINE" 1682 "982"
"random" "SINE" 445 "982"
"random" "DNA" 2085 "982"
"random" "LTR" 276 "982"
"random" "All" 3982 "983"
"random" "SD" 3981 "983"
"random" "NoSD" 3652 "983"
"random" "LINE" 1698 "983"
"random" "SINE" 461 "983"
"random" "DNA" 2082 "983"
"random" "LTR" 257 "983"
"random" "All" 3985 "984"
"random" "SD" 3985 "984"
"random" "NoSD" 3684 "984"
"random" "LINE" 1689 "984"
"random" "SINE" 458 "984"
"random" "DNA" 2197 "984"
"random" "LTR" 280 "984"
"random" "All" 3980 "985"
"random" "SD" 3979 "985"
"random" "NoSD" 3644 "985"
"random" "LINE" 1646 "985"
"random" "SINE" 521 "985"
"random" "DNA" 2110 "985"
"random" "LTR" 310 "985"
"random" "All" 3983 "986"
"random" "SD" 3982 "986"
"random" "NoSD" 3638 "986"
"random" "LINE" 1728 "986"
"random" "SINE" 419 "986"
"random" "DNA" 2084 "986"
"random" "LTR" 303 "986"
"random" "All" 3987 "987"
"random" "SD" 3986 "987"
"random" "NoSD" 3635 "987"
"random" "LINE" 1637 "987"
"random" "SINE" 463 "987"
"random" "DNA" 2106 "987"
"random" "LTR" 282 "987"
"random" "All" 3978 "988"
"random" "SD" 3978 "988"
"random" "NoSD" 3636 "988"
"random" "LINE" 1702 "988"
"random" "SINE" 503 "988"
"random" "DNA" 2088 "988"
"random" "LTR" 278 "988"
"random" "All" 3984 "989"
"random" "SD" 3982 "989"
"random" "NoSD" 3620 "989"
"random" "LINE" 1672 "989"
"random" "SINE" 481 "989"
"random" "DNA" 2083 "989"
"random" "LTR" 270 "989"
"random" "All" 3985 "990"
"random" "SD" 3984 "990"
"random" "NoSD" 3668 "990"
"random" "LINE" 1662 "990"
"random" "SINE" 437 "990"
"random" "DNA" 2047 "990"
"random" "LTR" 309 "990"
"random" "All" 3983 "991"
"random" "SD" 3982 "991"
"random" "NoSD" 3657 "991"
"random" "LINE" 1674 "991"
"random" "SINE" 458 "991"
"random" "DNA" 2082 "991"
"random" "LTR" 298 "991"
"random" "All" 3987 "992"
"random" "SD" 3986 "992"
"random" "NoSD" 3673 "992"
"random" "LINE" 1738 "992"
"random" "SINE" 453 "992"
"random" "DNA" 2060 "992"
"random" "LTR" 273 "992"
"random" "All" 3980 "993"
"random" "SD" 3979 "993"
"random" "NoSD" 3640 "993"
"random" "LINE" 1696 "993"
"random" "SINE" 456 "993"
"random" "DNA" 2045 "993"
"random" "LTR" 292 "993"
"random" "All" 3984 "994"
"random" "SD" 3983 "994"
"random" "NoSD" 3628 "994"
"random" "LINE" 1683 "994"
"random" "SINE" 458 "994"
"random" "DNA" 2042 "994"
"random" "LTR" 303 "994"
"random" "All" 3986 "995"
"random" "SD" 3985 "995"
"random" "NoSD" 3631 "995"
"random" "LINE" 1667 "995"
"random" "SINE" 443 "995"
"random" "DNA" 2095 "995"
"random" "LTR" 296 "995"
"random" "All" 3981 "996"
"random" "SD" 3981 "996"
"random" "NoSD" 3648 "996"
"random" "LINE" 1714 "996"
"random" "SINE" 441 "996"
"random" "DNA" 2147 "996"
"random" "LTR" 287 "996"
"random" "All" 3983 "997"
"random" "SD" 3983 "997"
"random" "NoSD" 3661 "997"
"random" "LINE" 1655 "997"
"random" "SINE" 424 "997"
"random" "DNA" 2130 "997"
"random" "LTR" 320 "997"
"random" "All" 3987 "998"
"random" "SD" 3984 "998"
"random" "NoSD" 3664 "998"
"random" "LINE" 1722 "998"
"random" "SINE" 448 "998"
"random" "DNA" 2105 "998"
"random" "LTR" 282 "998"
"random" "All" 3982 "999"
"random" "SD" 3982 "999"
"random" "NoSD" 3648 "999"
"random" "LINE" 1655 "999"
"random" "SINE" 478 "999"
"random" "DNA" 2072 "999"
"random" "LTR" 296 "999"
"random" "All" 3984 "1000"
"random" "SD" 3983 "1000"
"random" "NoSD" 3681 "1000"
"random" "LINE" 1727 "1000"
"random" "SINE" 443 "1000"
"random" "DNA" 2096 "1000"
