"condition" "typerepeat" "nb_of_sv" "runocc"
"random" "All" 3565 "883"
"random" "SD" 3509 "883"
"random" "NoSD" 2786 "883"
"random" "LINE" 944 "883"
"random" "SINE" 251 "883"
"random" "DNA" 1197 "883"
"random" "LTR" 167 "883"
"random" "All" 3542 "884"
"random" "SD" 3470 "884"
"random" "NoSD" 2756 "884"
"random" "LINE" 954 "884"
"random" "SINE" 206 "884"
"random" "DNA" 1156 "884"
"random" "LTR" 146 "884"
"random" "All" 3551 "885"
"random" "SD" 3494 "885"
"random" "NoSD" 2773 "885"
"random" "LINE" 954 "885"
"random" "SINE" 234 "885"
"random" "DNA" 1194 "885"
"random" "LTR" 160 "885"
"random" "All" 3593 "886"
"random" "SD" 3530 "886"
"random" "NoSD" 2745 "886"
"random" "LINE" 947 "886"
"random" "SINE" 240 "886"
"random" "DNA" 1127 "886"
"random" "LTR" 160 "886"
"random" "All" 3574 "887"
"random" "SD" 3514 "887"
"random" "NoSD" 2819 "887"
"random" "LINE" 912 "887"
"random" "SINE" 227 "887"
"random" "DNA" 1166 "887"
"random" "LTR" 172 "887"
"random" "All" 3549 "888"
"random" "SD" 3481 "888"
"random" "NoSD" 2773 "888"
"random" "LINE" 957 "888"
"random" "SINE" 214 "888"
"random" "DNA" 1154 "888"
"random" "LTR" 176 "888"
"random" "All" 3553 "889"
"random" "SD" 3486 "889"
"random" "NoSD" 2821 "889"
"random" "LINE" 920 "889"
"random" "SINE" 225 "889"
"random" "DNA" 1178 "889"
"random" "LTR" 171 "889"
"random" "All" 3533 "890"
"random" "SD" 3476 "890"
"random" "NoSD" 2767 "890"
"random" "LINE" 916 "890"
"random" "SINE" 216 "890"
"random" "DNA" 1170 "890"
"random" "LTR" 149 "890"
"random" "All" 3582 "891"
"random" "SD" 3505 "891"
"random" "NoSD" 2819 "891"
"random" "LINE" 940 "891"
"random" "SINE" 251 "891"
"random" "DNA" 1210 "891"
"random" "LTR" 157 "891"
"random" "All" 3553 "892"
"random" "SD" 3485 "892"
"random" "NoSD" 2767 "892"
"random" "LINE" 892 "892"
"random" "SINE" 211 "892"
"random" "DNA" 1207 "892"
"random" "LTR" 179 "892"
"random" "All" 3584 "893"
"random" "SD" 3516 "893"
"random" "NoSD" 2816 "893"
"random" "LINE" 932 "893"
"random" "SINE" 226 "893"
"random" "DNA" 1185 "893"
"random" "LTR" 193 "893"
"random" "All" 3506 "894"
"random" "SD" 3447 "894"
"random" "NoSD" 2771 "894"
"random" "LINE" 940 "894"
"random" "SINE" 235 "894"
"random" "DNA" 1191 "894"
"random" "LTR" 160 "894"
"random" "All" 3585 "895"
"random" "SD" 3514 "895"
"random" "NoSD" 2797 "895"
"random" "LINE" 942 "895"
"random" "SINE" 215 "895"
"random" "DNA" 1206 "895"
"random" "LTR" 156 "895"
"random" "All" 3576 "896"
"random" "SD" 3500 "896"
"random" "NoSD" 2860 "896"
"random" "LINE" 981 "896"
"random" "SINE" 243 "896"
"random" "DNA" 1178 "896"
"random" "LTR" 185 "896"
"random" "All" 3553 "897"
"random" "SD" 3474 "897"
"random" "NoSD" 2782 "897"
"random" "LINE" 939 "897"
"random" "SINE" 209 "897"
"random" "DNA" 1160 "897"
"random" "LTR" 162 "897"
"random" "All" 3567 "898"
"random" "SD" 3512 "898"
"random" "NoSD" 2834 "898"
"random" "LINE" 939 "898"
"random" "SINE" 230 "898"
"random" "DNA" 1212 "898"
"random" "LTR" 145 "898"
"random" "All" 3537 "899"
"random" "SD" 3476 "899"
"random" "NoSD" 2782 "899"
"random" "LINE" 879 "899"
"random" "SINE" 227 "899"
"random" "DNA" 1162 "899"
"random" "LTR" 180 "899"
"random" "All" 3569 "900"
"random" "SD" 3505 "900"
"random" "NoSD" 2812 "900"
"random" "LINE" 949 "900"
"random" "SINE" 205 "900"
"random" "DNA" 1156 "900"
"random" "LTR" 185 "900"
"random" "All" 3534 "901"
"random" "SD" 3490 "901"
"random" "NoSD" 2806 "901"
"random" "LINE" 942 "901"
"random" "SINE" 213 "901"
"random" "DNA" 1198 "901"
"random" "LTR" 150 "901"
"random" "All" 3573 "902"
"random" "SD" 3508 "902"
"random" "NoSD" 2803 "902"
"random" "LINE" 948 "902"
"random" "SINE" 232 "902"
"random" "DNA" 1150 "902"
"random" "LTR" 177 "902"
"random" "All" 3535 "903"
"random" "SD" 3467 "903"
"random" "NoSD" 2753 "903"
"random" "LINE" 950 "903"
"random" "SINE" 238 "903"
"random" "DNA" 1160 "903"
"random" "LTR" 160 "903"
"random" "All" 3540 "904"
"random" "SD" 3483 "904"
"random" "NoSD" 2794 "904"
"random" "LINE" 930 "904"
"random" "SINE" 232 "904"
"random" "DNA" 1203 "904"
"random" "LTR" 134 "904"
"random" "All" 3582 "905"
"random" "SD" 3517 "905"
"random" "NoSD" 2833 "905"
"random" "LINE" 1012 "905"
"random" "SINE" 257 "905"
"random" "DNA" 1184 "905"
"random" "LTR" 174 "905"
"random" "All" 3530 "906"
"random" "SD" 3457 "906"
"random" "NoSD" 2804 "906"
"random" "LINE" 959 "906"
"random" "SINE" 240 "906"
"random" "DNA" 1152 "906"
"random" "LTR" 172 "906"
"random" "All" 3555 "907"
"random" "SD" 3489 "907"
"random" "NoSD" 2796 "907"
"random" "LINE" 932 "907"
"random" "SINE" 216 "907"
"random" "DNA" 1168 "907"
"random" "LTR" 153 "907"
"random" "All" 3568 "908"
"random" "SD" 3505 "908"
"random" "NoSD" 2793 "908"
"random" "LINE" 904 "908"
"random" "SINE" 234 "908"
"random" "DNA" 1202 "908"
"random" "LTR" 173 "908"
"random" "All" 3542 "909"
"random" "SD" 3478 "909"
"random" "NoSD" 2799 "909"
"random" "LINE" 925 "909"
"random" "SINE" 246 "909"
"random" "DNA" 1204 "909"
"random" "LTR" 142 "909"
"random" "All" 3566 "910"
"random" "SD" 3498 "910"
"random" "NoSD" 2805 "910"
"random" "LINE" 961 "910"
"random" "SINE" 229 "910"
"random" "DNA" 1195 "910"
"random" "LTR" 177 "910"
"random" "All" 3546 "911"
"random" "SD" 3488 "911"
"random" "NoSD" 2798 "911"
"random" "LINE" 932 "911"
"random" "SINE" 242 "911"
"random" "DNA" 1180 "911"
"random" "LTR" 169 "911"
"random" "All" 3543 "912"
"random" "SD" 3483 "912"
"random" "NoSD" 2791 "912"
"random" "LINE" 945 "912"
"random" "SINE" 243 "912"
"random" "DNA" 1153 "912"
"random" "LTR" 154 "912"
"random" "All" 3521 "913"
"random" "SD" 3450 "913"
"random" "NoSD" 2770 "913"
"random" "LINE" 943 "913"
"random" "SINE" 233 "913"
"random" "DNA" 1170 "913"
"random" "LTR" 155 "913"
"random" "All" 3547 "914"
"random" "SD" 3481 "914"
"random" "NoSD" 2808 "914"
"random" "LINE" 943 "914"
"random" "SINE" 223 "914"
"random" "DNA" 1219 "914"
"random" "LTR" 179 "914"
"random" "All" 3577 "915"
"random" "SD" 3515 "915"
"random" "NoSD" 2839 "915"
"random" "LINE" 959 "915"
"random" "SINE" 248 "915"
"random" "DNA" 1247 "915"
"random" "LTR" 160 "915"
"random" "All" 3552 "916"
"random" "SD" 3494 "916"
"random" "NoSD" 2816 "916"
"random" "LINE" 864 "916"
"random" "SINE" 252 "916"
"random" "DNA" 1210 "916"
"random" "LTR" 174 "916"
"random" "All" 3551 "917"
"random" "SD" 3486 "917"
"random" "NoSD" 2793 "917"
"random" "LINE" 965 "917"
"random" "SINE" 212 "917"
"random" "DNA" 1171 "917"
"random" "LTR" 201 "917"
"random" "All" 3540 "918"
"random" "SD" 3472 "918"
"random" "NoSD" 2777 "918"
"random" "LINE" 943 "918"
"random" "SINE" 233 "918"
"random" "DNA" 1133 "918"
"random" "LTR" 161 "918"
"random" "All" 3524 "919"
"random" "SD" 3456 "919"
"random" "NoSD" 2764 "919"
"random" "LINE" 908 "919"
"random" "SINE" 225 "919"
"random" "DNA" 1198 "919"
"random" "LTR" 141 "919"
"random" "All" 3496 "920"
"random" "SD" 3422 "920"
"random" "NoSD" 2773 "920"
"random" "LINE" 912 "920"
"random" "SINE" 222 "920"
"random" "DNA" 1194 "920"
"random" "LTR" 135 "920"
"random" "All" 3540 "921"
"random" "SD" 3476 "921"
"random" "NoSD" 2771 "921"
"random" "LINE" 937 "921"
"random" "SINE" 220 "921"
"random" "DNA" 1171 "921"
"random" "LTR" 169 "921"
"random" "All" 3551 "922"
"random" "SD" 3487 "922"
"random" "NoSD" 2779 "922"
"random" "LINE" 918 "922"
"random" "SINE" 222 "922"
"random" "DNA" 1184 "922"
"random" "LTR" 160 "922"
"random" "All" 3553 "923"
"random" "SD" 3487 "923"
"random" "NoSD" 2815 "923"
"random" "LINE" 923 "923"
"random" "SINE" 224 "923"
"random" "DNA" 1192 "923"
"random" "LTR" 166 "923"
"random" "All" 3573 "924"
"random" "SD" 3507 "924"
"random" "NoSD" 2809 "924"
"random" "LINE" 936 "924"
"random" "SINE" 260 "924"
"random" "DNA" 1204 "924"
"random" "LTR" 153 "924"
"random" "All" 3541 "925"
"random" "SD" 3477 "925"
"random" "NoSD" 2776 "925"
"random" "LINE" 900 "925"
"random" "SINE" 220 "925"
"random" "DNA" 1194 "925"
"random" "LTR" 161 "925"
"random" "All" 3516 "926"
"random" "SD" 3456 "926"
"random" "NoSD" 2782 "926"
"random" "LINE" 896 "926"
"random" "SINE" 235 "926"
"random" "DNA" 1185 "926"
"random" "LTR" 146 "926"
"random" "All" 3561 "927"
"random" "SD" 3498 "927"
"random" "NoSD" 2784 "927"
"random" "LINE" 976 "927"
"random" "SINE" 205 "927"
"random" "DNA" 1171 "927"
"random" "LTR" 162 "927"
"random" "All" 3547 "928"
"random" "SD" 3476 "928"
"random" "NoSD" 2821 "928"
"random" "LINE" 962 "928"
"random" "SINE" 217 "928"
"random" "DNA" 1151 "928"
"random" "LTR" 156 "928"
"random" "All" 3548 "929"
"random" "SD" 3477 "929"
"random" "NoSD" 2805 "929"
"random" "LINE" 905 "929"
"random" "SINE" 235 "929"
"random" "DNA" 1183 "929"
"random" "LTR" 165 "929"
"random" "All" 3551 "930"
"random" "SD" 3493 "930"
"random" "NoSD" 2814 "930"
"random" "LINE" 972 "930"
"random" "SINE" 233 "930"
"random" "DNA" 1203 "930"
"random" "LTR" 156 "930"
"random" "All" 3535 "931"
"random" "SD" 3473 "931"
"random" "NoSD" 2781 "931"
"random" "LINE" 939 "931"
"random" "SINE" 245 "931"
"random" "DNA" 1167 "931"
"random" "LTR" 173 "931"
"random" "All" 3523 "932"
"random" "SD" 3456 "932"
"random" "NoSD" 2786 "932"
"random" "LINE" 939 "932"
"random" "SINE" 223 "932"
"random" "DNA" 1166 "932"
"random" "LTR" 154 "932"
"random" "All" 3582 "933"
"random" "SD" 3509 "933"
"random" "NoSD" 2825 "933"
"random" "LINE" 922 "933"
"random" "SINE" 232 "933"
"random" "DNA" 1208 "933"
"random" "LTR" 161 "933"
"random" "All" 3512 "934"
"random" "SD" 3446 "934"
"random" "NoSD" 2781 "934"
"random" "LINE" 913 "934"
"random" "SINE" 238 "934"
"random" "DNA" 1163 "934"
"random" "LTR" 153 "934"
"random" "All" 3580 "935"
"random" "SD" 3518 "935"
"random" "NoSD" 2792 "935"
"random" "LINE" 921 "935"
"random" "SINE" 246 "935"
"random" "DNA" 1230 "935"
"random" "LTR" 159 "935"
"random" "All" 3549 "936"
"random" "SD" 3488 "936"
"random" "NoSD" 2754 "936"
"random" "LINE" 883 "936"
"random" "SINE" 228 "936"
"random" "DNA" 1178 "936"
"random" "LTR" 177 "936"
"random" "All" 3556 "937"
"random" "SD" 3493 "937"
"random" "NoSD" 2830 "937"
"random" "LINE" 960 "937"
"random" "SINE" 235 "937"
"random" "DNA" 1182 "937"
"random" "LTR" 155 "937"
"random" "All" 3523 "938"
"random" "SD" 3464 "938"
"random" "NoSD" 2790 "938"
"random" "LINE" 901 "938"
"random" "SINE" 235 "938"
"random" "DNA" 1146 "938"
"random" "LTR" 155 "938"
"random" "All" 3554 "939"
"random" "SD" 3489 "939"
"random" "NoSD" 2747 "939"
"random" "LINE" 909 "939"
"random" "SINE" 224 "939"
"random" "DNA" 1191 "939"
"random" "LTR" 153 "939"
"random" "All" 3553 "940"
"random" "SD" 3476 "940"
"random" "NoSD" 2788 "940"
"random" "LINE" 929 "940"
"random" "SINE" 239 "940"
"random" "DNA" 1214 "940"
"random" "LTR" 178 "940"
"random" "All" 3557 "941"
"random" "SD" 3494 "941"
"random" "NoSD" 2778 "941"
"random" "LINE" 934 "941"
"random" "SINE" 226 "941"
"random" "DNA" 1133 "941"
"random" "LTR" 162 "941"
"random" "All" 3567 "942"
"random" "SD" 3501 "942"
"random" "NoSD" 2793 "942"
"random" "LINE" 880 "942"
"random" "SINE" 214 "942"
"random" "DNA" 1115 "942"
"random" "LTR" 179 "942"
"random" "All" 3557 "943"
"random" "SD" 3492 "943"
"random" "NoSD" 2783 "943"
"random" "LINE" 909 "943"
"random" "SINE" 239 "943"
"random" "DNA" 1189 "943"
"random" "LTR" 162 "943"
"random" "All" 3549 "944"
"random" "SD" 3459 "944"
"random" "NoSD" 2763 "944"
"random" "LINE" 945 "944"
"random" "SINE" 250 "944"
"random" "DNA" 1175 "944"
"random" "LTR" 170 "944"
"random" "All" 3560 "945"
"random" "SD" 3494 "945"
"random" "NoSD" 2846 "945"
"random" "LINE" 961 "945"
"random" "SINE" 223 "945"
"random" "DNA" 1265 "945"
"random" "LTR" 160 "945"
"random" "All" 3524 "946"
"random" "SD" 3466 "946"
"random" "NoSD" 2762 "946"
"random" "LINE" 939 "946"
"random" "SINE" 245 "946"
"random" "DNA" 1190 "946"
"random" "LTR" 154 "946"
"random" "All" 3535 "947"
"random" "SD" 3483 "947"
"random" "NoSD" 2783 "947"
"random" "LINE" 936 "947"
"random" "SINE" 255 "947"
"random" "DNA" 1231 "947"
"random" "LTR" 158 "947"
"random" "All" 3532 "948"
"random" "SD" 3467 "948"
"random" "NoSD" 2780 "948"
"random" "LINE" 940 "948"
"random" "SINE" 214 "948"
"random" "DNA" 1170 "948"
"random" "LTR" 136 "948"
"random" "All" 3543 "949"
"random" "SD" 3492 "949"
"random" "NoSD" 2728 "949"
"random" "LINE" 930 "949"
"random" "SINE" 239 "949"
"random" "DNA" 1147 "949"
"random" "LTR" 183 "949"
"random" "All" 3543 "950"
"random" "SD" 3475 "950"
"random" "NoSD" 2789 "950"
"random" "LINE" 946 "950"
"random" "SINE" 247 "950"
"random" "DNA" 1174 "950"
"random" "LTR" 167 "950"
"random" "All" 3525 "951"
"random" "SD" 3460 "951"
"random" "NoSD" 2775 "951"
"random" "LINE" 934 "951"
"random" "SINE" 229 "951"
"random" "DNA" 1157 "951"
"random" "LTR" 157 "951"
"random" "All" 3565 "952"
"random" "SD" 3487 "952"
"random" "NoSD" 2824 "952"
"random" "LINE" 943 "952"
"random" "SINE" 237 "952"
"random" "DNA" 1230 "952"
"random" "LTR" 163 "952"
"random" "All" 3548 "953"
"random" "SD" 3480 "953"
"random" "NoSD" 2794 "953"
"random" "LINE" 920 "953"
"random" "SINE" 228 "953"
"random" "DNA" 1160 "953"
"random" "LTR" 165 "953"
"random" "All" 3546 "954"
"random" "SD" 3485 "954"
"random" "NoSD" 2826 "954"
"random" "LINE" 963 "954"
"random" "SINE" 231 "954"
"random" "DNA" 1167 "954"
"random" "LTR" 144 "954"
"random" "All" 3553 "955"
"random" "SD" 3498 "955"
"random" "NoSD" 2818 "955"
"random" "LINE" 930 "955"
"random" "SINE" 250 "955"
"random" "DNA" 1236 "955"
"random" "LTR" 168 "955"
"random" "All" 3536 "956"
"random" "SD" 3469 "956"
"random" "NoSD" 2749 "956"
"random" "LINE" 884 "956"
"random" "SINE" 209 "956"
"random" "DNA" 1158 "956"
"random" "LTR" 155 "956"
"random" "All" 3550 "957"
"random" "SD" 3466 "957"
"random" "NoSD" 2777 "957"
"random" "LINE" 928 "957"
"random" "SINE" 224 "957"
"random" "DNA" 1164 "957"
"random" "LTR" 170 "957"
"random" "All" 3531 "958"
"random" "SD" 3462 "958"
"random" "NoSD" 2752 "958"
"random" "LINE" 913 "958"
"random" "SINE" 241 "958"
"random" "DNA" 1167 "958"
"random" "LTR" 179 "958"
"random" "All" 3536 "959"
"random" "SD" 3468 "959"
"random" "NoSD" 2755 "959"
"random" "LINE" 875 "959"
"random" "SINE" 225 "959"
"random" "DNA" 1185 "959"
"random" "LTR" 140 "959"
"random" "All" 3545 "960"
"random" "SD" 3484 "960"
"random" "NoSD" 2768 "960"
"random" "LINE" 904 "960"
"random" "SINE" 217 "960"
"random" "DNA" 1194 "960"
"random" "LTR" 154 "960"
"random" "All" 3534 "961"
"random" "SD" 3464 "961"
"random" "NoSD" 2765 "961"
"random" "LINE" 921 "961"
"random" "SINE" 233 "961"
"random" "DNA" 1127 "961"
"random" "LTR" 167 "961"
"random" "All" 3529 "962"
"random" "SD" 3456 "962"
"random" "NoSD" 2798 "962"
"random" "LINE" 940 "962"
"random" "SINE" 249 "962"
"random" "DNA" 1210 "962"
"random" "LTR" 155 "962"
"random" "All" 3535 "963"
"random" "SD" 3468 "963"
"random" "NoSD" 2700 "963"
"random" "LINE" 876 "963"
"random" "SINE" 233 "963"
"random" "DNA" 1142 "963"
"random" "LTR" 154 "963"
"random" "All" 3522 "964"
"random" "SD" 3454 "964"
"random" "NoSD" 2755 "964"
"random" "LINE" 909 "964"
"random" "SINE" 233 "964"
"random" "DNA" 1155 "964"
"random" "LTR" 136 "964"
"random" "All" 3577 "965"
"random" "SD" 3502 "965"
"random" "NoSD" 2821 "965"
"random" "LINE" 987 "965"
"random" "SINE" 224 "965"
"random" "DNA" 1168 "965"
"random" "LTR" 172 "965"
"random" "All" 3528 "966"
"random" "SD" 3460 "966"
"random" "NoSD" 2796 "966"
"random" "LINE" 975 "966"
"random" "SINE" 208 "966"
"random" "DNA" 1190 "966"
"random" "LTR" 159 "966"
"random" "All" 3523 "967"
"random" "SD" 3453 "967"
"random" "NoSD" 2793 "967"
"random" "LINE" 965 "967"
"random" "SINE" 228 "967"
"random" "DNA" 1175 "967"
"random" "LTR" 178 "967"
"random" "All" 3562 "968"
"random" "SD" 3506 "968"
"random" "NoSD" 2802 "968"
"random" "LINE" 944 "968"
"random" "SINE" 255 "968"
"random" "DNA" 1157 "968"
"random" "LTR" 159 "968"
"random" "All" 3561 "969"
"random" "SD" 3493 "969"
"random" "NoSD" 2819 "969"
"random" "LINE" 914 "969"
"random" "SINE" 231 "969"
"random" "DNA" 1187 "969"
"random" "LTR" 172 "969"
"random" "All" 3554 "970"
"random" "SD" 3485 "970"
"random" "NoSD" 2811 "970"
"random" "LINE" 954 "970"
"random" "SINE" 244 "970"
"random" "DNA" 1196 "970"
"random" "LTR" 161 "970"
"random" "All" 3559 "971"
"random" "SD" 3492 "971"
"random" "NoSD" 2840 "971"
"random" "LINE" 927 "971"
"random" "SINE" 214 "971"
"random" "DNA" 1195 "971"
"random" "LTR" 174 "971"
"random" "All" 3569 "972"
"random" "SD" 3513 "972"
"random" "NoSD" 2775 "972"
"random" "LINE" 929 "972"
"random" "SINE" 219 "972"
"random" "DNA" 1166 "972"
"random" "LTR" 163 "972"
"random" "All" 3560 "973"
"random" "SD" 3489 "973"
"random" "NoSD" 2782 "973"
"random" "LINE" 934 "973"
"random" "SINE" 242 "973"
"random" "DNA" 1163 "973"
"random" "LTR" 196 "973"
"random" "All" 3566 "974"
"random" "SD" 3494 "974"
"random" "NoSD" 2785 "974"
"random" "LINE" 926 "974"
"random" "SINE" 232 "974"
"random" "DNA" 1147 "974"
"random" "LTR" 159 "974"
"random" "All" 3547 "975"
"random" "SD" 3490 "975"
"random" "NoSD" 2792 "975"
"random" "LINE" 931 "975"
"random" "SINE" 244 "975"
"random" "DNA" 1159 "975"
"random" "LTR" 151 "975"
"random" "All" 3533 "976"
"random" "SD" 3469 "976"
"random" "NoSD" 2783 "976"
"random" "LINE" 940 "976"
"random" "SINE" 232 "976"
"random" "DNA" 1198 "976"
"random" "LTR" 166 "976"
"random" "All" 3550 "977"
"random" "SD" 3466 "977"
"random" "NoSD" 2809 "977"
"random" "LINE" 968 "977"
"random" "SINE" 260 "977"
"random" "DNA" 1161 "977"
"random" "LTR" 182 "977"
"random" "All" 3533 "978"
"random" "SD" 3469 "978"
"random" "NoSD" 2778 "978"
"random" "LINE" 901 "978"
"random" "SINE" 232 "978"
"random" "DNA" 1169 "978"
"random" "LTR" 172 "978"
"random" "All" 3539 "979"
"random" "SD" 3479 "979"
"random" "NoSD" 2768 "979"
"random" "LINE" 890 "979"
"random" "SINE" 226 "979"
"random" "DNA" 1149 "979"
"random" "LTR" 186 "979"
"random" "All" 3536 "980"
"random" "SD" 3473 "980"
"random" "NoSD" 2753 "980"
"random" "LINE" 909 "980"
"random" "SINE" 209 "980"
"random" "DNA" 1246 "980"
"random" "LTR" 161 "980"
"random" "All" 3542 "981"
"random" "SD" 3485 "981"
"random" "NoSD" 2791 "981"
"random" "LINE" 899 "981"
"random" "SINE" 219 "981"
"random" "DNA" 1148 "981"
"random" "LTR" 173 "981"
"random" "All" 3563 "982"
"random" "SD" 3490 "982"
"random" "NoSD" 2814 "982"
"random" "LINE" 928 "982"
"random" "SINE" 250 "982"
"random" "DNA" 1172 "982"
"random" "LTR" 155 "982"
"random" "All" 3520 "983"
"random" "SD" 3456 "983"
"random" "NoSD" 2752 "983"
"random" "LINE" 932 "983"
"random" "SINE" 241 "983"
"random" "DNA" 1193 "983"
"random" "LTR" 162 "983"
"random" "All" 3590 "984"
"random" "SD" 3530 "984"
"random" "NoSD" 2822 "984"
"random" "LINE" 949 "984"
"random" "SINE" 217 "984"
"random" "DNA" 1181 "984"
"random" "LTR" 170 "984"
"random" "All" 3575 "985"
"random" "SD" 3513 "985"
"random" "NoSD" 2787 "985"
"random" "LINE" 937 "985"
"random" "SINE" 231 "985"
"random" "DNA" 1212 "985"
"random" "LTR" 148 "985"
"random" "All" 3546 "986"
"random" "SD" 3492 "986"
"random" "NoSD" 2777 "986"
"random" "LINE" 900 "986"
"random" "SINE" 234 "986"
"random" "DNA" 1218 "986"
"random" "LTR" 184 "986"
"random" "All" 3565 "987"
"random" "SD" 3513 "987"
"random" "NoSD" 2777 "987"
"random" "LINE" 955 "987"
"random" "SINE" 213 "987"
"random" "DNA" 1218 "987"
"random" "LTR" 156 "987"
"random" "All" 3576 "988"
"random" "SD" 3508 "988"
"random" "NoSD" 2777 "988"
"random" "LINE" 933 "988"
"random" "SINE" 238 "988"
"random" "DNA" 1172 "988"
"random" "LTR" 167 "988"
"random" "All" 3569 "989"
"random" "SD" 3504 "989"
"random" "NoSD" 2758 "989"
"random" "LINE" 969 "989"
"random" "SINE" 240 "989"
"random" "DNA" 1156 "989"
"random" "LTR" 160 "989"
"random" "All" 3560 "990"
"random" "SD" 3493 "990"
"random" "NoSD" 2844 "990"
"random" "LINE" 908 "990"
"random" "SINE" 211 "990"
"random" "DNA" 1208 "990"
"random" "LTR" 167 "990"
"random" "All" 3570 "991"
"random" "SD" 3505 "991"
"random" "NoSD" 2818 "991"
"random" "LINE" 932 "991"
"random" "SINE" 227 "991"
"random" "DNA" 1187 "991"
"random" "LTR" 172 "991"
"random" "All" 3552 "992"
"random" "SD" 3477 "992"
"random" "NoSD" 2793 "992"
"random" "LINE" 953 "992"
"random" "SINE" 229 "992"
"random" "DNA" 1214 "992"
"random" "LTR" 166 "992"
"random" "All" 3547 "993"
"random" "SD" 3491 "993"
"random" "NoSD" 2752 "993"
"random" "LINE" 922 "993"
"random" "SINE" 229 "993"
"random" "DNA" 1147 "993"
"random" "LTR" 161 "993"
"random" "All" 3543 "994"
"random" "SD" 3474 "994"
"random" "NoSD" 2781 "994"
"random" "LINE" 926 "994"
"random" "SINE" 241 "994"
"random" "DNA" 1217 "994"
"random" "LTR" 174 "994"
"random" "All" 3553 "995"
"random" "SD" 3477 "995"
"random" "NoSD" 2786 "995"
"random" "LINE" 975 "995"
"random" "SINE" 223 "995"
"random" "DNA" 1157 "995"
"random" "LTR" 171 "995"
"random" "All" 3546 "996"
"random" "SD" 3479 "996"
"random" "NoSD" 2766 "996"
"random" "LINE" 946 "996"
"random" "SINE" 220 "996"
"random" "DNA" 1166 "996"
"random" "LTR" 168 "996"
"random" "All" 3509 "997"
"random" "SD" 3449 "997"
"random" "NoSD" 2764 "997"
"random" "LINE" 938 "997"
"random" "SINE" 247 "997"
"random" "DNA" 1139 "997"
"random" "LTR" 152 "997"
"random" "All" 3538 "998"
"random" "SD" 3476 "998"
"random" "NoSD" 2778 "998"
"random" "LINE" 954 "998"
"random" "SINE" 254 "998"
"random" "DNA" 1192 "998"
"random" "LTR" 144 "998"
"random" "All" 3542 "999"
"random" "SD" 3483 "999"
"random" "NoSD" 2761 "999"
"random" "LINE" 951 "999"
"random" "SINE" 237 "999"
"random" "DNA" 1180 "999"
"random" "LTR" 178 "999"
"random" "All" 3539 "1000"
"random" "SD" 3469 "1000"
"random" "NoSD" 2784 "1000"
"random" "LINE" 934 "1000"
"random" "SINE" 242 "1000"
"random" "DNA" 1161 "1000"
"random" "LTR" 191 "1000"
